8,2000/05/01,324.91
18,2008/08/12,632.65
10,1984/06/01,511.96
6,1984/06/14,872.11
6,1960/10/08,214.62
5,1960/05/01,317.82
12,1998/02/18,249.12
3,2014/11/12,70.01
16,1961/10/26,192.77
12,1965/07/28,772.27
6,1991/03/06,2.56
9,1973/11/10,672.52
9,2012/02/06,267.69
16,2000/02/17,171.31
13,1961/08/21,641.27
15,1987/10/21,551.53
3,1965/01/19,11.94
10,2000/12/02,15.17
5,1988/10/19,186.13
5,1987/07/04,96.48
8,1964/07/28,342.84
2,2003/12/07,370.67
14,1995/10/28,554.92
4,1987/07/15,319.6
2,1972/02/10,922.76
5,2006/06/25,487.76
15,2014/01/18,692.73
1,1983/10/09,194.15
12,2003/05/15,406.19
15,2002/11/11,138.43
10,1974/10/11,92.86
10,2004/06/18,128.52
15,1987/08/05,652.54
10,2013/11/17,784.39
3,1998/08/19,401.73
6,1980/09/26,659.41
7,1994/05/29,758.47
5,1976/01/11,532.15
2,1975/09/27,833.32
9,1962/02/06,221.88
0,1982/11/28,343.28
7,1972/07/17,780.89
1,2002/05/04,494.87
1,1969/12/20,222.21
10,1961/11/18,943.09
14,1990/12/12,508.01
3,1971/05/20,445.32
0,1996/11/22,601.39
6,1982/10/23,636.73
5,2011/04/11,271.49
1,1992/10/05,371.14
0,1985/02/18,632.72
18,1969/10/30,136.16
11,1969/08/06,235.49
4,1972/08/15,171.79
1,1988/08/12,846.52
14,1993/09/09,528.59
6,2003/08/26,846.94
1,2012/08/22,497.84
8,2005/12/28,717.86
6,2007/05/22,655.26
14,2001/04/29,205.98
5,1987/03/29,379.51
11,1961/02/11,90.5
10,1989/03/16,753.47
8,1983/08/27,681.87
2,2013/12/26,521.9
18,1986/04/11,240.56
15,1994/05/23,473.62
7,1992/05/12,928.41
16,2001/11/21,625.4
18,1975/06/11,8.04
11,1975/08/05,712.5
15,1999/10/17,149.44
13,1960/01/08,215.78
5,1969/03/23,542.39
5,1975/07/09,876.45
14,1998/12/09,254.82
3,2007/06/20,938.08
8,1988/02/12,920.35
8,1995/03/15,205.09
6,1964/11/11,431.1
13,1986/03/07,82.07
18,1973/06/16,199.79
12,1961/05/11,646.16
2,1988/07/29,628.83
15,1986/09/17,264.06
19,2011/11/01,372.84
17,1964/01/21,476.73
9,2009/05/26,539.47
15,1973/01/18,691.08
6,1995/08/21,174.62
12,2003/05/10,413.14
19,1962/08/18,800.01
17,1993/10/05,277.81
0,1984/03/13,791.03
12,1993/02/01,344.48
16,1993/05/01,422.42
13,1999/11/13,75.65
11,1993/09/15,189.32
14,1990/08/01,58.88
16,2012/03/22,797.08
12,2008/10/14,4.84
8,1961/08/06,70.11
14,1961/10/21,411.86
1,1962/01/08,66.2
7,1981/07/07,757.32
6,2011/03/05,307.19
0,1970/04/16,308.06
8,1982/12/31,202.91
16,2002/12/25,957.02
1,1976/06/07,203.62
5,1969/12/24,634.89
5,2010/01/02,765.56
11,1965/03/31,228.19
13,1974/07/12,948.35
17,1989/01/06,896.49
4,1998/06/17,24.4
19,1999/11/17,729.5
1,1985/03/23,306.72
19,2012/04/23,750.98
3,1982/05/01,979.01
16,2013/04/06,962.54
1,1970/08/01,821.71
12,1978/06/19,951.37
18,2009/03/24,699.98
3,2005/03/01,258.17
17,2009/01/30,639.5
16,1999/02/01,332.39
6,1989/09/10,436.97
9,1976/12/04,282.58
0,1986/02/01,503.53
16,1961/04/28,470.86
3,1978/01/06,37.98
5,1989/04/12,187.2
6,1980/02/22,485.9
7,1983/07/16,476
6,1966/10/12,420.92
1,2014/08/23,652.5
19,1973/03/06,642.92
11,1984/04/28,39.48
12,2010/02/16,128.53
10,1963/08/06,45.62
2,1976/07/20,993.51
5,2004/10/29,391.02
14,1993/03/27,381.5
2,1979/09/01,224.95
15,2002/01/28,24.96
17,2014/09/21,166.14
16,1968/11/19,522.31
4,1986/12/09,182.32
7,2011/04/09,329.94
0,2008/11/02,396.55
7,1960/04/10,313.45
5,1983/06/03,714.27
11,1998/05/26,971.63
8,2001/07/21,881.55
3,1966/05/21,218.75
13,1991/06/28,658.57
14,2001/05/22,761.07
4,1989/05/10,90.5
2,2000/12/16,555.45
19,1996/07/21,920.73
0,1992/05/29,811.21
14,2003/11/19,481.61
11,2008/06/29,256.97
2,1965/12/26,547.44
16,2007/06/17,506.71
4,2000/09/04,701.65
13,2008/07/29,932.84
1,2007/02/16,479.81
3,2008/06/11,396.64
8,2006/01/08,553.65
10,1990/08/18,952.21
9,1998/10/17,339.1
19,1996/12/26,479.19
9,1999/11/26,886.73
5,1966/11/04,411.04
6,1973/01/02,660.94
2,1997/05/05,903.12
12,1994/04/04,672.12
5,1968/12/24,70.82
19,2012/11/30,401.5
5,1969/02/28,260.17
12,1991/07/31,483.92
9,2001/02/08,677.81
7,1993/09/29,289.82
6,1993/04/19,385.61
3,1966/07/16,400.53
14,1996/07/14,486.77
9,1980/12/28,695.4
19,1985/05/21,921.39
11,1961/09/05,984.85
8,1971/02/09,322.26
17,1977/12/01,118.53
13,1982/01/30,826.61
6,2012/07/26,486.25
2,1980/11/09,112.62
5,1962/06/06,193.12
18,1987/10/08,544.66
16,1996/10/31,736.51
10,2013/03/12,528.54
10,1999/03/07,217.7
12,1986/01/28,654.7
4,1985/06/08,385.07
3,1997/01/31,147.89
9,1990/03/02,700.16
16,2003/07/07,546.53
11,1960/01/23,135
19,1963/03/08,452.2
15,2010/11/21,214.94
13,1977/01/22,964.32
6,2000/04/26,502.05
1,2009/07/17,937.98
2,2005/08/13,29
11,1992/10/18,163.27
19,2003/06/24,322.7
12,1983/08/22,697.22
18,1972/07/09,453.68
5,2006/04/11,917.24
9,1989/12/14,785.45
12,1965/03/01,986.3
6,1962/08/09,724.12
4,1999/03/25,701.5
17,1993/12/18,150.7
13,1983/11/14,561.67
9,1964/03/10,396.8
10,2006/06/02,56.22
18,1989/03/24,560.53
19,1983/10/26,912.86
13,2013/02/10,787.64
4,1995/12/20,409.96
14,1997/12/01,418.1
9,1968/05/24,969.91
12,1963/09/28,849.09
1,1983/01/30,511.27
8,1975/03/03,739.85
1,2004/09/17,402.16
19,1970/02/06,104.73
10,1981/12/25,77.9
1,1992/03/11,649.93
10,1976/09/20,259.36
14,1993/03/31,822.83
16,1980/11/13,329.08
19,1993/04/15,796.75
15,1995/02/28,433.31
15,2003/08/02,517.99
2,2006/02/02,715.64
2,1983/02/27,925.53
15,2012/12/24,239.82
19,1986/10/21,120.8
1,1995/09/26,405.96
2,1996/09/03,138.91
3,1969/07/19,335.54
8,1998/01/31,750.04
14,1990/06/03,922.56
14,2012/12/18,518.83
19,1990/03/12,193.27
6,1969/12/22,960.77
11,1995/08/09,754.87
13,1976/03/05,768.53
6,2002/08/11,461.73
19,1963/01/07,623.5
11,1979/11/21,798.22
12,1974/06/20,362.6
6,1967/07/13,732.06
7,1979/10/30,215.83
15,1991/10/06,86.96
14,1985/04/17,365.84
2,1968/08/18,523.38
17,1963/07/08,277.69
3,1989/09/14,501.97
6,1990/01/10,598.08
4,1967/07/18,683.66
1,2009/02/23,94.65
0,1979/05/10,938.06
15,1976/04/21,182.9
0,1976/12/07,879.5
13,1969/09/08,331.11
16,2003/08/04,816.46
15,1970/02/24,721.89
7,1974/04/21,419.69
13,1998/12/07,336.07
12,2007/10/28,820.65
14,1997/02/18,384.09
1,1990/05/05,322.81
15,2007/09/27,189.07
11,1995/10/14,320.67
11,1975/12/15,91.92
16,1976/06/21,297.37
4,1976/08/08,242.04
17,1993/11/30,131.79
7,1966/04/23,720.18
15,1966/06/18,155.99
9,1970/05/21,945.55
17,1979/12/07,27.79
10,1992/08/25,803.79
9,1985/09/05,131.28
11,1966/01/07,123.23
8,1961/09/04,797.31
12,1963/05/05,672.79
13,1984/06/05,600.91
17,1974/09/26,578.64
9,1974/03/29,593.49
9,1999/11/11,199.83
