1,1962/01/06,239.88
15,1978/12/12,549.6
8,1986/01/03,564.78
13,1993/10/22,929.67
8,2014/12/02,170.08
0,2007/07/08,578.65
18,2000/10/30,251.29
14,1963/07/26,223.42
19,2008/07/25,346.31
6,1996/10/24,125.2
9,1970/05/01,296.05
3,1981/02/27,695.39
10,1982/05/17,470.29
1,2002/05/07,730.09
17,2004/07/26,397.21
9,2004/11/09,243.36
9,1981/02/21,294.61
13,1967/04/28,900.52
0,1986/07/05,78.5
16,1995/12/22,923.76
9,1965/07/19,432.33
8,2006/08/24,578.09
6,2004/01/10,841.19
11,1988/09/25,262.37
13,1985/02/20,935.83
11,1993/04/01,185.04
14,1981/02/15,528.85
1,1971/08/22,257.22
10,1977/07/16,758.75
17,1966/01/09,389.14
15,1994/01/12,359.07
7,1990/03/31,831.86
15,2010/03/25,231.5
12,1976/07/26,611.38
8,1972/02/28,889.75
7,1981/02/06,802.81
6,2002/04/10,541.17
19,2011/02/17,278.4
9,1983/03/14,345.07
11,1992/06/16,324.36
6,1992/06/30,910.74
9,2010/07/29,892.64
8,2006/06/04,226.69
9,1974/05/20,267.13
16,2003/06/21,720.39
2,2011/09/07,158.43
9,1983/06/09,981.15
18,1969/04/18,73.8
19,2006/06/04,205.17
5,1979/01/01,660.81
3,1986/10/08,682.18
8,1985/04/21,315.79
4,1975/03/29,598.92
13,2000/11/29,946.75
14,1977/04/21,219.52
16,1986/10/01,449.45
11,1978/07/18,673.13
17,1960/03/27,304.25
12,1961/04/14,361.33
1,2012/08/07,138.18
13,1974/12/19,542.44
11,2014/05/05,75.29
16,1981/12/01,277.32
0,1979/10/24,969
0,1985/04/09,375.13
15,1999/02/19,972.23
6,1984/06/06,673.02
2,1974/03/24,447.71
3,1966/11/11,257.08
1,2000/01/21,594.54
9,2007/01/31,592.88
5,1967/10/07,806.15
0,1973/05/13,912.11
3,1969/11/26,164.55
8,1977/09/29,200.97
0,1980/06/07,398.21
4,1964/02/05,279.1
13,1968/04/06,415.5
18,1991/07/25,442.61
15,1967/02/13,298.36
3,1998/01/20,88.25
8,2011/01/29,574.06
12,1970/03/24,428.84
17,1983/06/09,146.82
14,1964/10/26,563.81
3,2000/09/23,482.36
14,2001/10/04,667.87
2,2009/05/11,310.1
16,1991/08/19,210.13
6,1961/12/18,100.2
2,1990/01/01,893.61
18,1995/05/21,43.93
19,2012/01/08,310.34
11,2009/03/26,918.89
14,1968/08/21,210.97
1,1997/03/08,557.04
0,1984/01/27,283.86
8,1963/07/25,201.42
5,1963/08/30,591.49
13,1979/09/26,680.6
19,1991/11/07,409.09
13,2004/06/29,441.41
18,2011/02/06,409.5
11,1967/07/31,246.8
17,1965/01/10,621.93
15,1987/02/17,4.58
9,2012/06/22,710.54
19,2002/03/22,273.92
8,1982/03/07,148.42
6,1967/02/02,581.5
13,1968/06/03,248.24
8,1971/09/08,641.56
19,2008/04/20,621.55
16,1996/04/04,839.12
9,2014/10/12,14.2
10,1972/05/16,120.78
16,1994/06/09,67.55
8,1962/06/15,511.23
16,1984/06/06,17.98
0,2006/12/07,398.11
13,1979/10/02,726.13
17,1968/05/10,114.14
2,1989/11/17,450.02
7,2011/07/31,100.56
